FID,oneway,length(m),beginX,beginY,endX,endY
2963,1,7.43900153,113.4074826,22.95050158,113.4075136,22.95044089
2964,1,16.47545283,113.4712222,22.9504766,113.4713672,22.9505405
2965,1,288.82351,113.4726836,22.9482361,113.4713672,22.9505405
2966,0,719.5456731,113.3391387,22.9505754,113.3406386,22.9443
2967,1,28.60840389,113.4075136,22.95044089,113.4077398,22.95059186
2968,1,1288.487842,113.413851,22.940434,113.4077398,22.95059186
2969,1,28.57047977,113.4077084,22.95065249,113.4074826,22.95050158
2970,1,7.450489642,113.4077398,22.95059186,113.4077084,22.95065249
2971,1,50.88980581,113.4708783,22.9506539,113.4704132,22.9504943
2972,1,27.08705178,113.3792697,22.9504272,113.379295,22.95067058
2973,1,223.035685,113.3796608,22.9487038,113.379295,22.95067058
2974,1,368.9777563,113.3097709,22.950683,113.3109194,22.9475292
2975,1,369.78817,113.3110023,22.9475504,113.3098575,22.9507138
2976,1,21.64350273,113.4710761,22.9507218,113.4708783,22.9506539
2977,1,31.02616753,113.4710761,22.9507218,113.4712222,22.9504766
2978,1,17.4508171,113.4712356,22.9507765,113.4710761,22.9507218
2979,1,29.42628137,113.4713672,22.9505405,113.4712356,22.9507765
2980,0,588.3553404,113.3391387,22.9505754,113.3445165,22.9498443
2981,1,42.53519656,113.3792023,22.95082919,113.3791625,22.950447
2982,1,19.98194268,113.379295,22.95067058,113.3792023,22.95082919
2983,0,339.4206256,113.3358758,22.9510703,113.3391387,22.9505754
2984,0,146.6363277,113.3456039,22.9503938,113.3468286,22.951076
2985,1,612.7447454,113.3468286,22.951076,113.3454746,22.9456889
2986,0,501.3431991,113.3082193,22.9511135,113.3062608,22.9476011
2987,0,216.2000228,113.3586275,22.9494096,113.3576284,22.9511268
2988,0,25.40289478,113.3468286,22.951076,113.347044,22.9511891
2989,1,421.5820628,113.3461462,22.9474754,113.347044,22.9511891
2990,0,1299.873837,113.3236847,22.9455604,113.3339779,22.951248
2991,0,195.70001,113.3339779,22.951248,113.3358758,22.9510703
2992,1,96.79884114,113.4603616,22.9504396,113.4604432,22.9512891
2993,1,100.5929183,113.4603844,22.9513024,113.4602627,22.9504153
2994,0,202.5056433,113.347044,22.9511891,113.3489984,22.9514427
2995,0,458.2517118,113.3489984,22.9514427,113.348749,22.9473125
2996,1,289.7176455,113.4617667,22.9517637,113.463577,22.9498638
2997,1,239.8686456,113.4603616,22.9504396,113.4617667,22.9517637
2998,0,267.5885917,113.3489984,22.9514427,113.3515258,22.9520264
2999,0,582.2826941,113.3516584,22.9471904,113.3515258,22.9520264
3000,0,188.5442054,113.2843933,22.9520482,113.285431,22.9506434
3001,0,97.04871567,113.3515258,22.9520264,113.3524365,22.9522634
3002,1,310.2315773,113.4620927,22.952303,113.463577,22.9498638
3003,1,312.4339972,113.3562457,22.9495479,113.3563724,22.952363
3004,0,189.1677978,113.3576284,22.9511268,113.3563724,22.952363
3005,1,463.6009273,113.4645038,22.94875345,113.4622291,22.9523676
3006,1,210.0487259,113.4604432,22.9512891,113.4619577,22.95253507
3007,1,29.20486755,113.4619577,22.95253507,113.4620927,22.952303
3008,0,89.08434335,113.285055,22.952565,113.2843933,22.9520482
3009,1,214.8919628,113.4619308,22.95258125,113.4603844,22.9513024
3010,1,5.811714583,113.4619308,22.95258125,113.4619577,22.95253507
3011,1,16.01318143,113.4619577,22.95253507,113.462083,22.95262124
3012,1,31.8497365,113.4622291,22.9523676,113.462083,22.95262124
3013,1,3.357183334,113.462083,22.95262124,113.4621092,22.95263931
3014,1,32.51689706,113.4622291,22.9523676,113.4621092,22.95263931
3015,1,16.05900422,113.4620556,22.95266868,113.4619308,22.95258125
3016,1,5.956012456,113.462083,22.95262124,113.4620556,22.95266868
3017,0,20.16064325,113.2852165,22.9526687,113.285055,22.952565
3018,1,3.994037107,113.4620867,22.95269042,113.4620556,22.95266868
3019,1,6.116555905,113.4621092,22.95263931,113.4620867,22.95269042
3020,0,304.9726938,113.3624255,22.950447,113.3639168,22.9528279
3021,0,123.0500623,113.3563724,22.952363,113.3554517,22.9530749
3022,1,235.385233,113.3472618,22.9531623,113.3468286,22.951076
3023,1,61.90334122,113.3639168,22.9528279,113.3642475,22.9532953
3024,1,62.58897484,113.3641594,22.9533207,113.3639168,22.9528279
3025,0,9.466037381,113.3641594,22.9533207,113.3642475,22.9532953
3026,1,16.5195308,113.3642475,22.9532953,113.3643358,22.95342
3027,1,16.77965501,113.3642487,22.9534476,113.3641594,22.9533207
3028,1,590.2933207,113.4077398,22.95059186,113.4125841,22.9534606
3029,1,580.7800568,113.4124566,22.9535022,113.4077084,22.95065249
3030,0,514.5855461,113.2888066,22.95012512,113.2918024,22.9535586
3031,0,1268.255583,113.3905887,22.9537269,113.3796608,22.9487038
3032,0,292.8623179,113.3576284,22.9511268,113.3580737,22.9537381
3033,0,627.6751346,113.3580737,22.9537381,113.3641594,22.9533207
3034,1,153.0244345,113.3563724,22.952363,113.3564633,22.9537416
3035,0,165.2121173,113.3580737,22.9537381,113.3564633,22.9537416
3036,0,267.7831482,113.3544314,22.9538223,113.3524365,22.9522634
3037,1,133.557147,113.3544314,22.9538223,113.3554517,22.9530749
3038,1,436.1062809,113.4609971,22.9541327,113.4602627,22.9504153
3039,1,197.1661171,113.4610906,22.9541813,113.4619308,22.95258125
3040,1,99.14396927,113.3643358,22.95342,113.3648383,22.95418275
3041,1,104.0897601,113.3647987,22.95423466,113.3642487,22.9534476
3042,1,7.046266732,113.3647987,22.95423466,113.3648383,22.95418275
3043,1,211.2281033,113.4630272,22.9542377,113.4620867,22.95269042
3044,1,193.8756062,113.4620556,22.95266868,113.4612285,22.9542417
3045,1,220.5599953,113.4621092,22.95263931,113.4630842,22.9542505
3046,0,403.3416882,113.3339779,22.951248,113.3360694,22.9543182
3047,0,360.3420762,113.3358758,22.9510703,113.3360694,22.9543182
3048,0,331.1642003,113.3472618,22.9531623,113.3443164,22.9543619
3049,1,86.99802383,113.3648383,22.95418275,113.3654332,22.9544106
3050,0,431.9194815,113.341618,22.954052,113.3439967,22.954437
3051,0,33.85963752,113.3439967,22.954437,113.3443164,22.9543619
3052,1,36.62484914,113.3647758,22.9545487,113.3647987,22.95423466
3053,0,29.3364538,113.3439055,22.9546501,113.3439967,22.954437
3054,0,14.29205704,113.3439838,22.9547521,113.3439055,22.9546501
3055,0,59.00733001,113.3443164,22.9543619,113.3439838,22.9547521
3056,1,385.3605211,113.4620867,22.95269042,113.4630272,22.9542377
3057,0,386.3671137,113.2821348,22.9548384,113.2843933,22.9520482
3058,1,99.69331065,113.4630842,22.9542505,113.462443,22.9548582
3059,1,91.97226783,113.4606502,22.9548982,113.4609971,22.9541327
3060,1,91.71282483,113.4607138,22.954932,113.4610906,22.9541813
3061,1,477.5986714,113.379295,22.95067058,113.3797418,22.9549619
3062,1,462.1385881,113.3796345,22.9549816,113.3792023,22.95082919
3063,1,91.01374802,113.4612285,22.9542417,113.4608586,22.9549884
3064,0,88.02053935,113.2829634,22.9550398,113.2821348,22.9548384
3065,0,22.27361824,113.2831673,22.9551089,113.2829634,22.9550398
3066,0,341.9226838,113.2831673,22.9551089,113.285055,22.952565
3067,1,87.1844252,113.3654332,22.9544106,113.365176,22.9551607
3068,1,258.6030788,113.3643358,22.95342,113.365176,22.9551607
3069,1,117.5225756,113.462443,22.9548582,113.4613686,22.9552155
3070,0,32.94174815,113.2834247,22.9552867,113.2831673,22.9551089
3071,0,113.1617607,113.2843997,22.9554089,113.2834247,22.9552867
3072,1,738.4820266,113.2843997,22.9554089,113.2884085,22.9498723
3073,0,208.556841,113.3430005,22.9554323,113.341618,22.954052
3074,0,126.9964141,113.3430005,22.9554323,113.3439055,22.9546501
3075,1,1621.408805,113.366872,22.9554423,113.3792366,22.9486704
3076,1,234.4910104,113.3648998,22.9554626,113.3642487,22.9534476
3077,1,102.8170383,113.3648998,22.9554626,113.3647758,22.9545487
3078,1,30.14103839,113.3665801,22.9554732,113.366872,22.9554423
3079,1,36.53664326,113.365176,22.9551607,113.365201,22.9554897
3080,1,1397.828368,113.3792023,22.95082919,113.3670073,22.9555286
3081,1,153.1370628,113.3648383,22.95418275,113.3650659,22.9555291
3082,1,42.34546218,113.365176,22.9551607,113.3650659,22.9555291
3083,0,15.95669513,113.34311,22.9555346,113.3430005,22.9554323
3084,0,124.6986875,113.3439838,22.9547521,113.34311,22.9555346
3085,1,12.29316655,113.3649728,22.9555506,113.3648998,22.9554626
3086,1,149.4544713,113.3649728,22.9555506,113.3647987,22.95423466
3087,0,83.16697454,113.2792451,22.95496804,113.2796508,22.95561809
3088,0,286.3789567,113.2821348,22.9548384,113.2796508,22.95561809
3089,1,18.9544496,113.3650659,22.9555291,113.3650652,22.9557002
3090,1,153.895761,113.365201,22.9554897,113.3665801,22.9554732
3091,1,30.82394984,113.3648294,22.9557331,113.3648998,22.9554626
3092,1,20.95254524,113.3649688,22.9557397,113.3649728,22.9555506
3093,1,22.52061384,113.3650652,22.9557002,113.3650609,22.95590345
3094,1,192.6996557,113.3650609,22.95590345,113.366872,22.9554423
3095,1,20.80955664,113.3649663,22.95592753,113.3649688,22.9557397
3096,1,10.0619512,113.3649663,22.95592753,113.3650609,22.95590345
3097,1,123.9816251,113.4602649,22.9559589,113.4606502,22.9548982
3098,1,122.74108,113.4602649,22.9559589,113.4607138,22.954932
3099,0,43.69479249,113.2796508,22.95561809,113.2798639,22.95595961
3100,1,9.812023101,113.3650609,22.95590345,113.365059,22.95599201
3101,1,206.3661544,113.3670073,22.9555286,113.365059,22.95599201
3102,0,98.59105947,113.2798639,22.95595961,113.2807848,22.955999
3103,0,43.52982149,113.2795516,22.9556621,113.2797684,22.9559999
3104,0,10.76212386,113.2797684,22.9559999,113.2798639,22.95595961
3105,1,9.615907383,113.3649651,22.95601433,113.3649663,22.95592753
3106,1,9.939404889,113.365059,22.95599201,113.3649651,22.95601433
3107,0,112.0380314,113.2834247,22.9552867,113.283911,22.9560471
3108,1,86.66741499,113.283911,22.9560471,113.2843997,22.9554089
3109,0,28.38588473,113.2807848,22.955999,113.2809999,22.9561602
3110,0,187.0668089,113.2809999,22.9561602,113.2821348,22.9548384
3111,0,104.4012402,113.3438295,22.9562011,113.34311,22.9555346
3112,1,24.16497265,113.365059,22.95599201,113.3650543,22.9562101
3113,1,25.00175732,113.3649621,22.95624,113.3649651,22.95601433
3114,0,36.15927772,113.2798639,22.95595961,113.2800402,22.95624224
3115,0,273.7533517,113.3420995,22.9562555,113.341618,22.954052
3116,0,129.8449011,113.3420995,22.9562555,113.3430005,22.9554323
3117,1,162.6290667,113.3633895,22.9562727,113.3648294,22.9557331
3118,0,35.2759658,113.2797684,22.9559999,113.279944,22.9562737
3119,0,10.46871111,113.2800402,22.95624224,113.279944,22.9562737
3120,1,210.7333882,113.3670073,22.9555286,113.3651856,22.9562896
3121,0,172.3961922,113.2829634,22.9550398,113.2820299,22.9563339
3122,0,12.38941811,113.3421709,22.9563457,113.3420995,22.9562555
3123,0,131.73775,113.34311,22.9555346,113.3421709,22.9563457
3124,0,83.95340256,113.2807707,22.9564184,113.2800402,22.95624224
3125,0,37.04853776,113.2807707,22.9564184,113.2809999,22.9561602
3126,1,59.89312297,113.3628499,22.9564756,113.3633895,22.9562727
3127,1,225.4491188,113.3628499,22.9564756,113.3649663,22.95592753
3128,0,37.64539802,113.3418335,22.9564896,113.3420995,22.9562555
3129,0,65.75441666,113.2800402,22.95624224,113.2805601,22.9565019
3130,0,23.50079526,113.2805601,22.9565019,113.2807707,22.9564184
3131,1,33.15322815,113.3650543,22.9562101,113.3650472,22.9565093
3132,1,28.17693978,113.3651856,22.9562896,113.3650472,22.9565093
3133,1,33.14794246,113.364958,22.9565392,113.3649621,22.95624
3134,1,219.5147566,113.3649651,22.95601433,113.3629102,22.9565641
3135,1,88.63118253,113.3637503,22.9563975,113.3629102,22.9565641
3136,0,195.3998518,113.2796508,22.95561809,113.2780756,22.9565809
3137,0,39.99155388,113.3421709,22.9563457,113.3418831,22.9565892
3138,0,70.11621704,113.2820299,22.9563339,113.2814491,22.9566676
3139,1,147.772341,113.3648794,22.9566905,113.3637503,22.9563975
3140,1,18.59970981,113.3648794,22.9566905,113.364958,22.9565392
3141,0,75.25503917,113.2809999,22.9561602,113.2812612,22.9567788
3142,0,22.87522597,113.2814491,22.9566676,113.2812612,22.9567788
3143,0,29.02578051,113.2816781,22.9568215,113.2814491,22.9566676
3144,0,64.96042404,113.2820299,22.9563339,113.2816781,22.9568215
3145,0,92.0584875,113.3427911,22.9569463,113.3421709,22.9563457
3146,0,126.1543009,113.2793199,22.9569827,113.2797684,22.9559999
3147,0,31.01062035,113.2819227,22.956986,113.2816781,22.9568215
3148,0,67.16384814,113.2780756,22.9565809,113.2782138,22.9571732
3149,0,115.4127767,113.2782138,22.9571732,113.2793199,22.9569827
3150,0,301.0028518,113.279944,22.9562737,113.2807707,22.9564184
3151,1,1759.650272,113.4713672,22.9505405,113.4868663,22.9573288
3152,0,0.763520326,113.4868595,22.957326,113.4868663,22.9573288
3153,1,97.39875279,113.3650472,22.9565093,113.3651188,22.9573748
3154,0,72.435693,113.3253595,22.9573626,113.3246538,22.9573846
3155,0,23.57991917,113.2702515,22.9573864,113.2700235,22.95735909
3156,1,47.20231044,113.2702515,22.9573864,113.2705341,22.95705013
3157,0,48.20137653,113.3246538,22.9573846,113.3241842,22.9573992
3158,1,1770.163734,113.4868663,22.9573288,113.4712356,22.9507765
3159,1,104.5977168,113.3644435,22.9575097,113.3648794,22.9566905
3160,0,18.35323985,113.3184411,22.9575416,113.3182622,22.95754
3161,0,113.522015,113.3184411,22.9575416,113.3182622,22.95754
3162,0,323.4154683,113.3215936,22.9575701,113.3184411,22.9575416
3163,0,25.43218511,113.3218415,22.9575724,113.3215936,22.9575701
3164,0,240.153514,113.3241824,22.9575935,113.3218415,22.9575724
3165,0,21.52481077,113.3241842,22.9573992,113.3241824,22.9575935
3166,0,92.67331999,113.2798804,22.9576038,113.2793199,22.9569827
3167,1,123.4207828,113.3650472,22.9565093,113.3650278,22.9576232
3168,1,29.73104899,113.3651188,22.9573748,113.3650278,22.9576232
3169,1,20.17303542,113.2698451,22.95760835,113.270041,22.9576246
3170,1,34.09562452,113.270041,22.9576246,113.2702515,22.9573864
3171,1,15.35091375,113.270041,22.9576246,113.2701898,22.9576393
3172,1,96.30113279,113.270764,22.95695151,113.2701898,22.9576393
3173,1,511.9853919,113.3516797,22.9576605,113.3544314,22.9538223
3174,0,199.2461974,113.2812612,22.9567788,113.2798804,22.9576038
3175,1,129.5502404,113.3649368,22.95770848,113.364958,22.9565392
3176,1,13.3564108,113.3650278,22.9576232,113.3649368,22.95770848
3177,1,65.75867093,113.3649368,22.95770848,113.3644435,22.9575097
3178,1,50.2249118,113.2699531,22.9577661,113.2694647,22.95773371
3179,1,18.08293997,113.2699531,22.9577661,113.270041,22.9576246
3180,1,15.06640012,113.2700991,22.9577809,113.2699531,22.9577661
3181,1,18.23743028,113.2701898,22.9576393,113.2700991,22.9577809
3182,0,321.6912198,113.2780756,22.9565809,113.2782,22.9578537
3183,0,75.61006601,113.2782138,22.9571732,113.2782,22.9578537
3184,0,194.7835135,113.2782,22.9578537,113.2798804,22.9576038
3185,1,422.4933123,113.2701898,22.9576393,113.2742878,22.9580187
3186,1,477.3335244,113.3564633,22.9537416,113.3566823,22.9580442
3187,1,658.008139,113.3566823,22.9580442,113.3628499,22.9564756
3188,1,18.0050119,113.3565072,22.9580553,113.3566823,22.9580442
3189,1,10.33334176,113.3566823,22.9580442,113.3566925,22.958137
3190,1,663.7487549,113.3629102,22.9565641,113.3566925,22.958137
3191,1,11.54187877,113.3565169,22.9581591,113.3565072,22.9580553
3192,1,18.17992984,113.3566925,22.958137,113.3565169,22.9581591
3193,1,431.807544,113.2742867,22.958177,113.2700991,22.9577809
3194,1,384.988812,113.4608586,22.9549884,113.4594983,22.9582261
3195,1,392.5821735,113.4613686,22.9552155,113.4594983,22.9582261
3196,1,272.0868619,113.2742878,22.9580187,113.2769279,22.9582548
3197,0,458.5650289,113.4868663,22.9573288,113.4911483,22.9582748
3198,1,268.6240928,113.2768938,22.9584043,113.2742867,22.958177
3199,1,99.43086119,113.3650278,22.9576232,113.3650385,22.9585207
3200,1,248.6921748,113.3651856,22.9562896,113.3650385,22.9585207
3201,1,239.8510826,113.3649187,22.9585362,113.3648794,22.9566905
3202,1,91.71376829,113.3649187,22.9585362,113.3649368,22.95770848
3203,0,472.8852636,113.3291154,22.9586144,113.3253595,22.9573626
3204,0,887.7734103,113.3241842,22.9573992,113.3291154,22.9586144
3205,1,500.48015,113.2769279,22.9582548,113.2817848,22.958674
3206,1,368.5721399,113.2817848,22.958674,113.283911,22.9560471
3207,1,936.8362159,113.347044,22.9511891,113.3509265,22.958734
3208,1,141.8636455,113.3509265,22.958734,113.3516797,22.9576605
3209,1,1181.400396,113.2884694,22.949907,113.2821708,22.95874215
3210,1,1172.38753,113.2821708,22.95874215,113.2886889,22.950049
3211,1,39.42039226,113.2817848,22.958674,113.2821579,22.9587594
3212,1,2.328010056,113.2821579,22.9587594,113.2821708,22.95874215
3213,1,14.63578948,113.3509265,22.958734,113.3510641,22.9587689
3214,1,138.4494496,113.3516797,22.9576605,113.3510641,22.9587689
3215,1,4.570018322,113.2821579,22.9587594,113.2822011,22.9587693
3216,1,4.32424183,113.2821708,22.95874215,113.2822011,22.9587693
3217,1,564.8568753,113.3510641,22.9587689,113.3565072,22.9580553
3218,1,13.17118834,113.2822011,22.9587693,113.2823248,22.95880115
3219,1,1168.687884,113.2888066,22.95012512,113.2823248,22.95880115
3220,1,533.4187065,113.2820616,22.95888748,113.2768938,22.9584043
3221,1,17.28477542,113.2820616,22.95888748,113.2821579,22.9587594
3222,1,738.1479383,113.350785,22.9589274,113.3472618,22.9531623
3223,1,25.87897064,113.350785,22.9589274,113.3509265,22.958734
3224,1,17.87594024,113.2822299,22.95892934,113.2820616,22.95888748
3225,1,17.216223,113.2823248,22.95880115,113.2822299,22.95892934
3226,1,16.34880537,113.3509406,22.9589593,113.350785,22.9589274
3227,1,24.60473714,113.3510641,22.9587689,113.3509406,22.9589593
3228,1,579.6034775,113.3565169,22.9581591,113.3509406,22.9589593
3229,0,158.2700374,113.3218415,22.9575724,113.3218315,22.9590011
3230,0,159.4638656,113.3215885,22.9590096,113.3215936,22.9575701
3231,0,24.94570231,113.3215885,22.9590096,113.3218315,22.9590011
3232,1,119.9608517,113.2823248,22.95880115,113.2834176,22.9591831
3233,1,120.5674316,113.2833413,22.959281,113.2822299,22.95892934
3234,0,956.4812132,113.3360694,22.9543182,113.3435762,22.9594308
3235,1,443.8712286,113.4588008,22.9597276,113.4602649,22.9559589
3236,1,188.3542971,113.4594983,22.9582261,113.4589296,22.9598426
3237,0,392.4732699,113.3464897,22.9599612,113.3435762,22.9594308
3238,0,57.17955741,113.3464897,22.9599612,113.346962,22.9596871
3239,1,5338.490283,113.4125841,22.9534606,113.4586801,22.96011819
3240,1,45.00989233,113.4586801,22.96011819,113.4588008,22.9597276
3241,0,166.7599938,113.3435762,22.9594308,113.3449652,22.9602128
3242,1,5350.666528,113.4586458,22.96022917,113.4124566,22.9535022
3243,1,12.78781404,113.4586458,22.96022917,113.4586801,22.96011819
3244,1,18.25951901,113.4586801,22.96011819,113.4588068,22.96023389
3245,1,45.14156059,113.4589296,22.9598426,113.4588068,22.96023389
3246,0,295.476632,113.3449652,22.9602128,113.3421198,22.9603193
3247,1,18.20153216,113.4587721,22.96034449,113.4586458,22.96022917
3248,1,12.76000902,113.4588068,22.96023389,113.4587721,22.96034449
3249,1,32.94965789,113.4585574,22.9605151,113.4586458,22.96022917
3250,1,30.79271519,113.4587721,22.96034449,113.4586884,22.9606114
3251,0,122.0170567,113.3449652,22.9602128,113.3459769,22.960792
3252,0,106.0079534,113.3459769,22.960792,113.3464897,22.9599612
