x,y,z,type
0.585330,0.313340,1.608862,2
0.785330,0.313340,1.720793,2
0.885330,0.313340,1.737578,2
0.785330,0.313340,2.255811,2
0.935330,0.313340,1.882182,2
0.985330,0.313340,1.821530,2
0.985330,0.313340,1.902649,2
1.035330,0.313340,1.825655,2
1.135330,0.313340,1.905068,2
1.085330,0.313340,1.997657,2
1.085330,0.313340,1.945649,2
1.185330,0.313340,1.894571,2
-0.214670,0.263340,0.568015,2
-0.164670,0.263340,0.576766,2
-0.114670,0.263340,0.601503,2
-0.014670,0.263340,0.561846,2
-0.564670,0.263340,1.460666,2
-0.664670,0.263340,1.581309,2
-0.614670,0.263340,1.614762,2
-0.664670,0.263340,1.660385,2
-0.964670,0.263340,1.958987,2
-0.814670,0.263340,1.909131,2
-0.914670,0.263340,1.953178,2
-0.164670,0.263340,1.755456,2
-0.014670,0.263340,1.754075,2
-0.214670,0.263340,2.215805,2
-0.164670,0.263340,2.220886,2
-0.964670,0.263340,1.276261,2
-0.864670,0.263340,1.250970,2
-0.864670,0.263340,0.928033,2
-0.814670,0.263340,0.964279,2
-0.664670,0.263340,0.896964,2
-0.864670,0.263340,1.281232,2
-0.864670,0.263340,1.439193,2
-0.114670,0.263340,2.258781,2
-0.714670,0.263340,1.126933,2
-0.814670,0.263340,1.315807,2
-0.464670,0.263340,1.442551,2
-0.964670,0.263340,1.735692,2
-0.914670,0.263340,1.809084,2
-0.814670,0.263340,1.699415,2
-0.914670,0.263340,1.809643,2
-0.364670,0.263340,2.214883,2
-0.364670,0.263340,2.359192,2
-0.264670,0.263340,2.257100,2
-0.414670,0.263340,2.233328,2
-0.314670,0.263340,2.224664,2
-0.264670,0.263340,2.276993,2
-0.514670,0.263340,2.288708,2
-0.564670,0.263340,2.370295,2
-0.564670,0.263340,2.452739,2
-0.364670,0.263340,2.123865,2
-0.314670,0.263340,2.123952,2
-0.064670,0.263340,2.423994,2
0.785330,0.263340,1.227540,2
0.885330,0.263340,1.233236,2
0.935330,0.263340,1.385373,2
1.035330,0.263340,1.407354,2
1.035330,0.263340,1.367066,2
0.335330,0.263340,1.586704,2
0.485330,0.263340,2.369324,2
0.285330,0.263340,1.941940,2
0.185330,0.263340,2.104283,2
0.185330,0.263340,2.104283,2
0.235330,0.263340,2.171394,2
0.085330,0.263340,2.397271,2
0.185330,0.263340,2.463298,2
0.235330,0.263340,2.351266,2
0.185330,0.263340,2.463298,2
0.285330,0.263340,2.492664,2
0.285330,0.263340,2.534577,2
0.035330,0.263340,2.486656,2
0.085330,0.263340,2.446591,2
0.085330,0.263340,2.543295,2
0.235330,0.263340,2.429270,2
0.335330,0.263340,2.458863,2
0.385330,0.263340,0.833674,2
0.535330,0.263340,0.861948,2
0.585330,0.263340,1.805107,2
0.835330,0.263340,1.798077,2
0.985330,0.263340,1.808545,2
0.935330,0.263340,1.825681,2
0.985330,0.263340,1.710835,2
1.035330,0.263340,1.771547,2
1.035330,0.263340,1.924654,2
1.085330,0.263340,1.830295,2
1.085330,0.263340,1.883552,2
1.085330,0.263340,1.796960,2
1.135330,0.263340,1.853411,2
0.035330,0.263340,1.974003,2
1.185330,0.263340,1.842277,2
1.235330,0.263340,1.831366,2
-0.014670,0.213340,0.602701,2
-0.814670,0.213340,1.721748,2
-0.914670,0.213340,1.889050,2
-0.264670,0.213340,1.810363,2
-0.164670,0.213340,1.666984,2
-0.064670,0.213340,1.661778,2
-0.114670,0.213340,2.135425,2
-0.114670,0.213340,2.202257,2
-0.914670,0.213340,1.221483,2
-1.064670,0.213340,1.321047,2
-0.964670,0.213340,1.395128,2
-0.864670,0.213340,1.213596,2
-0.964670,0.213340,1.375242,2
-1.164670,0.213340,1.342028,2
-1.114670,0.213340,1.363749,2
-0.614670,0.213340,0.944556,2
-0.914670,0.213340,1.293313,2
-0.764670,0.213340,1.153098,2
-0.764670,0.213340,1.281566,2
-0.414670,0.213340,1.379254,2
-0.864670,0.213340,1.612412,2
-0.964670,0.213340,1.786594,2
-1.014670,0.213340,1.793144,2
-0.864670,0.213340,1.669033,2
-0.914670,0.213340,1.751676,2
-0.314670,0.213340,2.152166,2
-0.314670,0.213340,2.202961,2
-0.364670,0.213340,2.310235,2
-0.114670,0.213340,1.964130,2
-0.364670,0.213340,2.211739,2
-0.364670,0.213340,2.269295,2
-0.264670,0.213340,2.178621,2
-0.464670,0.213340,2.162464,2
-0.414670,0.213340,2.173538,2
-0.364670,0.213340,2.145688,2
-0.214670,0.213340,2.370477,2
-0.514670,0.213340,2.360470,2
-0.414670,0.213340,2.263983,2
-0.364670,0.213340,2.213162,2
-0.564670,0.213340,2.432404,2
-0.514670,0.213340,2.477271,2
-0.064670,0.213340,1.938640,2
-0.164670,0.213340,2.489059,2
-0.164670,0.213340,2.418684,2
-0.114670,0.213340,2.352907,2
0.435330,0.213340,1.645998,2
0.435330,0.213340,1.691547,2
-0.064670,0.213340,2.432399,2
0.385330,0.213340,2.250560,2
0.135330,0.213340,2.396932,2
0.235330,0.213340,2.333662,2
0.485330,0.213340,2.538596,2
0.135330,0.213340,1.938285,2
0.185330,0.213340,2.447846,2
0.235330,0.213340,2.292651,2
0.185330,0.213340,2.544994,2
0.285330,0.213340,2.386665,2
0.235330,0.213340,2.379747,2
0.085330,0.213340,2.305651,2
0.085330,0.213340,2.511581,2
0.085330,0.213340,2.510718,2
0.185330,0.213340,2.443081,2
0.185330,0.213340,2.542778,2
0.385330,0.213340,2.465402,2
0.035330,0.213340,1.944435,2
0.385330,0.213340,0.692937,2
0.385330,0.213340,0.793417,2
0.535330,0.213340,0.855431,2
0.035330,0.213340,1.628774,2
0.585330,0.213340,1.667822,2
1.035330,0.213340,1.808748,2
1.085330,0.213340,1.907697,2
1.085330,0.213340,1.935262,2
1.135330,0.213340,1.898942,2
0.185330,0.213340,1.900638,2
0.735330,0.213340,2.335912,2
0.735330,0.213340,1.851506,2
0.135330,0.213340,2.064687,2
0.135330,0.213340,2.169602,2
-0.114670,0.163340,0.611492,2
-0.614670,0.163340,1.525759,2
-0.514670,0.163340,1.601370,2
-0.514670,0.163340,1.523989,2
-0.764670,0.163340,1.692675,2
-0.314670,0.163340,1.902745,2
-0.214670,0.163340,1.760918,2
-0.164670,0.163340,1.801632,2
-1.014670,0.163340,1.341067,2
-0.664670,0.163340,1.147358,2
-1.114670,0.163340,1.387243,2
-0.964670,0.163340,1.364233,2
-1.164670,0.163340,1.343151,2
-0.864670,0.163340,1.337175,2
-0.414670,0.163340,1.365194,2
-0.364670,0.163340,1.387925,2
-0.814670,0.163340,1.698083,2
-0.764670,0.163340,1.636139,2
-0.614670,0.163340,2.175141,2
-0.514670,0.163340,2.091999,2
-0.414670,0.163340,2.076855,2
-0.364670,0.163340,2.129644,2
-0.114670,0.163340,1.889476,2
-0.514670,0.163340,2.483499,2
-0.414670,0.163340,2.198782,2
-0.314670,0.163340,2.316938,2
-0.264670,0.163340,2.402962,2
-0.214670,0.163340,2.329178,2
-0.264670,0.163340,2.434582,2
-0.364670,0.163340,2.190577,2
-0.514670,0.163340,2.434225,2
-0.564670,0.163340,2.378831,2
-0.614670,0.163340,2.390380,2
-0.564670,0.163340,2.433636,2
-0.664670,0.163340,2.363651,2
-0.564670,0.163340,2.508642,2
-0.514670,0.163340,2.391911,2
-0.164670,0.163340,2.458741,2
-0.064670,0.163340,2.053359,2
-0.214670,0.163340,2.329475,2
-0.364670,0.163340,2.536009,2
-0.314670,0.163340,2.498917,2
-0.214670,0.163340,2.442797,2
-0.114670,0.163340,2.479512,2
0.385330,0.163340,1.576872,2
0.385330,0.163340,1.642530,2
0.435330,0.163340,1.625912,2
0.485330,0.163340,1.725097,2
0.135330,0.163340,1.754500,2
0.185330,0.163340,2.245297,2
0.285330,0.163340,2.291483,2
0.385330,0.163340,2.274360,2
0.485330,0.163340,2.318970,2
0.035330,0.163340,1.868004,2
0.135330,0.163340,1.900832,2
0.185330,0.163340,1.940298,2
0.135330,0.163340,2.395456,2
0.185330,0.163340,2.314951,2
0.185330,0.163340,2.463382,2
0.135330,0.163340,1.553542,2
0.035330,0.163340,1.602791,2
0.585330,0.163340,1.660365,2
0.535330,0.163340,1.808402,2
0.535330,0.163340,1.915974,2
0.585330,0.163340,1.766729,2
0.585330,0.163340,1.856378,2
0.635330,0.163340,1.903342,2
0.635330,0.163340,1.907209,2
0.135330,0.163340,1.863621,2
0.185330,0.163340,1.764684,2
0.835330,0.163340,2.324614,2
0.785330,0.163340,2.288299,2
0.735330,0.163340,1.833799,2
0.785330,0.163340,2.244201,2
0.785330,0.163340,2.281660,2
0.835330,0.163340,2.197112,2
0.085330,0.163340,1.983785,2
0.035330,0.163340,1.995227,2
0.135330,0.163340,2.176621,2
0.185330,0.163340,2.199378,2
-0.114670,0.113340,0.670659,2
-0.664670,0.113340,1.593315,2
-0.264670,0.113340,1.833457,2
-0.264670,0.113340,1.880314,2
-0.714670,0.113340,1.057241,2
-0.764670,0.113340,1.214381,2
-0.764670,0.113340,1.180086,2
-0.714670,0.113340,1.132416,2
-0.964670,0.113340,1.259482,2
-0.514670,0.113340,1.703999,2
-0.564670,0.113340,2.512610,2
-0.514670,0.113340,2.551426,2
-0.614670,0.113340,2.456979,2
-0.114670,0.113340,1.924483,2
-0.464670,0.113340,2.261195,2
-0.614670,0.113340,2.304345,2
-0.564670,0.113340,2.306981,2
-0.514670,0.113340,2.292535,2
-0.514670,0.113340,2.454023,2
-0.514670,0.113340,2.450390,2
-0.464670,0.113340,2.487453,2
-0.064670,0.113340,1.974738,2
-0.014670,0.113340,1.569306,2
-0.014670,0.113340,1.671912,2
-0.314670,0.113340,2.374634,2
-0.264670,0.113340,2.356881,2
-0.214670,0.113340,2.450889,2
-0.414670,0.113340,2.653700,2
-0.314670,0.113340,2.708435,2
-0.214670,0.113340,2.508195,2
-0.314670,0.113340,2.594327,2
0.085330,0.113340,1.765783,2
0.135330,0.113340,1.822763,2
0.385330,0.113340,2.276138,2
0.435330,0.113340,2.337157,2
0.485330,0.113340,2.337023,2
0.535330,0.113340,2.484529,2
0.385330,0.113340,2.489620,2
0.485330,0.113340,2.408223,2
0.435330,0.113340,2.618467,2
0.235330,0.113340,2.028700,2
0.235330,0.113340,2.129289,2
0.285330,0.113340,2.027103,2
0.185330,0.113340,2.327173,2
0.135330,0.113340,2.350617,2
0.185330,0.113340,0.878914,2
0.335330,0.113340,0.681461,2
0.485330,0.113340,0.881166,2
0.535330,0.113340,0.801404,2
0.585330,0.113340,0.849987,2
0.685330,0.113340,0.807491,2
0.085330,0.113340,1.410085,2
0.035330,0.113340,1.491508,2
0.135330,0.113340,1.527139,2
0.535330,0.113340,1.669060,2
0.235330,0.113340,1.694558,2
0.285330,0.113340,1.814109,2
0.635330,0.113340,2.156014,2
0.785330,0.113340,2.184746,2
0.835330,0.113340,2.208063,2
0.685330,0.113340,1.788679,2
0.685330,0.113340,1.890626,2
0.735330,0.113340,2.019616,2
0.835330,0.113340,2.144436,2
0.785330,0.113340,2.261606,2
0.835330,0.113340,2.319408,2
0.835330,0.113340,2.239896,2
0.785330,0.113340,2.298856,2
0.235330,0.113340,2.184156,2
0.285330,0.113340,2.135398,2
0.085330,0.113340,1.993587,2
0.035330,0.113340,2.144587,2
-0.664670,0.063340,1.604249,2
-0.114670,0.063340,1.489945,2
-0.014670,0.063340,1.766309,2
-0.064670,0.063340,1.555611,2
-0.064670,0.063340,1.743715,2
-0.764670,0.063340,1.170235,2
-1.064670,0.063340,1.359353,2
-0.914670,0.063340,1.390949,2
-0.564670,0.063340,1.565870,2
-0.564670,0.063340,1.664945,2
-0.564670,0.063340,1.799018,2
-0.464670,0.063340,1.687619,2
-0.964670,0.063340,1.535820,2
-0.914670,0.063340,1.541626,2
-0.864670,0.063340,1.552754,2
-0.764670,0.063340,1.493053,2
-0.614670,0.063340,2.412509,2
-0.514670,0.063340,2.273110,2
-0.464670,0.063340,2.244233,2
-0.514670,0.063340,2.109712,2
-0.164670,0.063340,1.799994,2
-0.564670,0.063340,2.426605,2
-0.564670,0.063340,2.488082,2
-0.514670,0.063340,2.386947,2
-0.514670,0.063340,2.409195,2
-0.464670,0.063340,2.322601,2
-0.064670,0.063340,1.855433,2
-0.214670,0.063340,2.427884,2
-0.264670,0.063340,2.471886,2
-0.164670,0.063340,2.497669,2
-0.214670,0.063340,2.174632,2
-0.264670,0.063340,2.409039,2
-0.314670,0.063340,2.529656,2
-0.314670,0.063340,2.643131,2
0.085330,0.063340,1.756221,2
0.035330,0.063340,1.896013,2
0.085330,0.063340,1.814475,2
0.385330,0.063340,2.323665,2
0.435330,0.063340,2.408338,2
0.535330,0.063340,2.498618,2
0.585330,0.063340,2.510173,2
0.485330,0.063340,2.539557,2
0.185330,0.063340,0.815874,2
0.535330,0.063340,0.753532,2
0.585330,0.063340,0.848382,2
0.535330,0.063340,0.685658,2
0.635330,0.063340,0.823179,2
0.385330,0.063340,1.162676,2
0.335330,0.063340,1.301701,2
0.435330,0.063340,1.291731,2
0.135330,0.063340,1.459133,2
0.035330,0.063340,1.594598,2
0.535330,0.063340,1.701190,2
0.135330,0.063340,1.691958,2
0.485330,0.063340,1.705973,2
0.635330,0.063340,1.755134,2
0.735330,0.063340,2.175466,2
0.785330,0.063340,2.172862,2
0.735330,0.063340,2.227082,2
0.785330,0.063340,2.283067,2
0.785330,0.063340,2.195458,2
0.785330,0.063340,2.268992,2
-0.114670,0.013340,1.584345,2
-0.064670,0.013340,1.589608,2
-0.814670,0.013340,1.615676,2
-0.814670,0.013340,1.644383,2
-0.564670,0.013340,1.780414,2
-0.514670,0.013340,1.767331,2
-0.864670,0.013340,1.852273,2
-0.964670,0.013340,1.654768,2
-0.864670,0.013340,1.513744,2
-0.814670,0.013340,1.523378,2
-0.614670,0.013340,2.489052,2
-0.564670,0.013340,2.339170,2
-0.564670,0.013340,2.103490,2
-0.514670,0.013340,2.302443,2
-0.514670,0.013340,2.379472,2
-0.464670,0.013340,2.568373,2
-0.414670,0.013340,2.139415,2
-0.414670,0.013340,2.179353,2
-0.264670,0.013340,2.521149,2
-0.164670,0.013340,2.563131,2
-0.164670,0.013340,2.703397,2
-0.214670,0.013340,2.215916,2
-0.314670,0.013340,2.403957,2
-0.214670,0.013340,2.447799,2
-0.264670,0.013340,2.475072,2
-0.364670,0.013340,2.665270,2
-0.164670,0.013340,2.422045,2
-0.364670,0.013340,2.640579,2
-0.314670,0.013340,2.575329,2
-0.214670,0.013340,2.546050,2
0.385330,0.013340,1.037792,2
-0.264670,0.013340,2.656126,2
-0.164670,0.013340,2.634318,2
-0.164670,0.013340,2.777055,2
-0.264670,0.013340,2.702070,2
0.435330,0.013340,2.501532,2
0.535330,0.013340,2.554078,2
0.585330,0.013340,2.545887,2
0.535330,0.013340,2.529365,2
0.135330,0.013340,0.876184,2
0.235330,0.013340,0.856216,2
0.685330,0.013340,0.759619,2
0.335330,0.013340,1.167795,2
0.385330,0.013340,1.167080,2
0.335330,0.013340,1.433162,2
0.035330,0.013340,1.450368,2
0.485330,0.013340,1.711385,2
0.585330,0.013340,1.758588,2
0.635330,0.013340,1.765862,2
0.235330,0.013340,1.628429,2
0.235330,0.013340,1.732612,2
0.635330,0.013340,2.112687,2
0.735330,0.013340,2.129139,2
0.485330,0.013340,1.704344,2
0.585330,0.013340,1.845035,2
0.685330,0.013340,1.831174,2
0.635330,0.013340,2.091840,2
0.635330,0.013340,1.975636,2
0.685330,0.013340,1.984408,2
0.785330,0.013340,2.232758,2
0.885330,0.013340,2.139585,2
0.735330,0.013340,2.152413,2
0.785330,0.013340,2.236984,2
0.735330,0.013340,2.147173,2
0.885330,0.013340,2.293231,2
0.735330,0.013340,2.189701,2
0.785330,0.013340,2.271084,2
0.235330,0.013340,2.029159,2
0.285330,0.013340,2.093496,2
0.235330,0.013340,2.127252,2
0.285330,0.013340,2.437008,2
0.235330,0.013340,2.432205,2
0.385330,0.013340,2.708799,2
-0.064670,-0.036660,1.678978,2
-0.864670,-0.036660,1.203918,2
-0.614670,-0.036660,1.079085,2
-0.864670,-0.036660,1.695700,2
-0.964670,-0.036660,1.724928,2
-0.664670,-0.036660,1.512907,2
-0.564670,-0.036660,1.628334,2
-0.914670,-0.036660,1.710327,2
-0.864670,-0.036660,1.769026,2
-0.964670,-0.036660,1.824191,2
-0.514670,-0.036660,1.622250,2
-0.964670,-0.036660,1.727849,2
-0.964670,-0.036660,1.775079,2
-0.714670,-0.036660,1.759716,2
-0.664670,-0.036660,1.773186,2
-0.814670,-0.036660,1.479634,2
-1.014670,-0.036660,1.736118,2
-0.514670,-0.036660,2.326823,2
-0.564670,-0.036660,2.523341,2
-0.164670,-0.036660,2.182663,2
-0.464670,-0.036660,2.331037,2
-0.314670,-0.036660,2.135586,2
-0.364670,-0.036660,2.104184,2
-0.164670,-0.036660,2.465707,2
0.435330,-0.036660,1.093093,2
0.485330,-0.036660,1.090722,2
0.485330,-0.036660,1.164273,2
0.535330,-0.036660,1.181063,2
-0.264670,-0.036660,1.940045,2
-0.264670,-0.036660,2.601732,2
0.085330,-0.036660,1.922227,2
-0.214670,-0.036660,2.611388,2
-0.214670,-0.036660,2.728592,2
0.535330,-0.036660,2.569828,2
-0.214670,-0.036660,2.752979,2
0.485330,-0.036660,2.571547,2
0.035330,-0.036660,1.349144,2
0.435330,-0.036660,0.771942,2
0.435330,-0.036660,0.867663,2
0.385330,-0.036660,1.272257,2
0.035330,-0.036660,1.479743,2
0.585330,-0.036660,1.394758,2
0.585330,-0.036660,1.379758,2
0.435330,-0.036660,1.655630,2
0.485330,-0.036660,1.670710,2
0.535330,-0.036660,1.696493,2
0.485330,-0.036660,1.780503,2
0.585330,-0.036660,1.700592,2
0.635330,-0.036660,2.047556,2
0.335330,-0.036660,1.827640,2
0.335330,-0.036660,1.943061,2
0.385330,-0.036660,1.956301,2
0.385330,-0.036660,2.032418,2
0.235330,-0.036660,2.436975,2
0.185330,-0.036660,2.441012,2
0.285330,-0.036660,2.434372,2
0.185330,-0.036660,2.489989,2
0.235330,-0.036660,2.613284,2
0.385330,-0.036660,2.532846,2
0.385330,-0.036660,2.675402,2
0.785330,-0.036660,2.176025,2
0.735330,-0.036660,2.168542,2
0.785330,-0.036660,2.065139,2
0.735330,-0.036660,2.017593,2
0.735330,-0.036660,2.290812,2
0.735330,-0.036660,2.226305,2
0.735330,-0.036660,2.320097,2
0.835330,-0.036660,2.112186,2
0.835330,-0.036660,2.177585,2
0.885330,-0.036660,2.249999,2
0.885330,-0.036660,2.374990,2
-0.064670,-0.086660,1.693959,2
-0.064670,-0.086660,0.796955,2
-0.314670,-0.086660,1.027705,2
-0.614670,-0.086660,1.049280,2
-0.864670,-0.086660,1.648247,2
-0.864670,-0.086660,1.687494,2
-0.864670,-0.086660,1.717439,2
-0.764670,-0.086660,1.472282,2
-0.814670,-0.086660,1.727246,2
-0.864670,-0.086660,1.816187,2
-0.764670,-0.086660,1.699015,2
-0.864670,-0.086660,1.828676,2
-0.764670,-0.086660,1.749619,2
-0.814670,-0.086660,1.892714,2
-1.014670,-0.086660,1.745562,2
-0.664670,-0.086660,1.648938,2
-0.614670,-0.086660,1.655101,2
-0.564670,-0.086660,1.765961,2
-0.514670,-0.086660,1.670767,2
-0.564670,-0.086660,1.749144,2
-0.914670,-0.086660,1.776401,2
-0.514670,-0.086660,2.333537,2
-0.464670,-0.086660,2.351770,2
-0.914670,-0.086660,1.834172,2
-0.064670,-0.086660,2.292744,2
-0.364670,-0.086660,2.209042,2
-0.064670,-0.086660,2.313695,2
0.435330,-0.086660,1.133635,2
-0.214670,-0.086660,1.950758,2
-0.214670,-0.086660,2.235823,2
-0.214670,-0.086660,2.514817,2
-0.214670,-0.086660,2.631372,2
-0.264670,-0.086660,2.643462,2
-0.214670,-0.086660,2.686875,2
0.435330,-0.086660,2.496484,2
0.485330,-0.086660,2.608018,2
0.535330,-0.086660,2.546724,2
0.035330,-0.086660,1.327012,2
0.085330,-0.086660,1.364924,2
0.085330,-0.086660,1.451923,2
0.135330,-0.086660,1.359965,2
0.485330,-0.086660,0.884731,2
0.285330,-0.086660,1.231115,2
0.585330,-0.086660,1.424389,2
0.635330,-0.086660,1.368710,2
0.685330,-0.086660,1.358032,2
0.785330,-0.086660,1.450586,2
0.435330,-0.086660,1.507606,2
0.535330,-0.086660,1.726720,2
0.485330,-0.086660,2.113954,2
0.485330,-0.086660,2.223338,2
0.685330,-0.086660,2.125878,2
0.735330,-0.086660,2.131294,2
0.735330,-0.086660,2.225762,2
0.685330,-0.086660,2.001522,2
0.685330,-0.086660,2.092961,2
0.685330,-0.086660,2.116750,2
0.735330,-0.086660,2.109319,2
0.785330,-0.086660,2.066954,2
0.235330,-0.086660,1.694644,2
0.835330,-0.086660,2.140651,2
0.785330,-0.086660,2.144599,2
0.785330,-0.086660,2.200999,2
0.335330,-0.086660,1.817382,2
0.435330,-0.086660,1.998695,2
0.335330,-0.086660,2.437235,2
0.335330,-0.086660,2.396720,2
0.235330,-0.086660,2.464499,2
0.385330,-0.086660,2.708589,2
0.385330,-0.086660,2.503478,2
0.435330,-0.086660,2.524572,2
0.885330,-0.086660,2.231557,2
0.935330,-0.086660,2.217860,2
-0.364670,-0.136660,1.008189,2
-0.364670,-0.136660,1.088682,2
-0.114670,-0.136660,0.706360,2
-0.764670,-0.136660,1.101634,2
-0.664670,-0.136660,1.122520,2
-0.014670,-0.136660,0.715878,2
-0.964670,-0.136660,1.712145,2
-0.964670,-0.136660,1.805536,2
-0.614670,-0.136660,1.402470,2
-0.864670,-0.136660,1.807507,2
-1.064670,-0.136660,1.768470,2
-1.064670,-0.136660,1.819903,2
-0.664670,-0.136660,1.723528,2
-0.514670,-0.136660,1.577229,2
-0.564670,-0.136660,1.658476,2
-0.414670,-0.136660,1.600164,2
-0.014670,-0.136660,1.449162,2
-0.664670,-0.136660,2.485648,2
-0.614670,-0.136660,2.481362,2
-0.314670,-0.136660,2.212285,2
-0.214670,-0.136660,2.215642,2
-0.164670,-0.136660,2.329931,2
-0.214670,-0.136660,2.694516,2
0.435330,-0.136660,1.140257,2
0.135330,-0.136660,1.970634,2
0.085330,-0.136660,2.030257,2
0.535330,-0.136660,2.559659,2
0.385330,-0.136660,0.642926,2
0.385330,-0.136660,0.695201,2
0.435330,-0.136660,0.861862,2
0.335330,-0.136660,1.171586,2
0.635330,-0.136660,1.420284,2
0.785330,-0.136660,1.422927,2
0.735330,-0.136660,1.431558,2
0.435330,-0.136660,2.110315,2
0.435330,-0.136660,2.214853,2
0.685330,-0.136660,2.014296,2
0.635330,-0.136660,2.190685,2
0.785330,-0.136660,2.031511,2
0.185330,-0.136660,1.753355,2
0.285330,-0.136660,1.746474,2
0.385330,-0.136660,1.882685,2
0.285330,-0.136660,2.353647,2
0.335330,-0.136660,2.333647,2
0.235330,-0.136660,2.546964,2
0.235330,-0.136660,2.673737,2
0.135330,-0.136660,2.417757,2
0.285330,-0.136660,2.639177,2
0.385330,-0.136660,2.676642,2
0.385330,-0.136660,2.630907,2
-0.214670,-0.186660,0.584106,2
-0.414670,-0.186660,1.099224,2
-0.614670,-0.186660,1.008369,2
-1.014670,-0.186660,1.777671,2
-0.814670,-0.186660,1.588921,2
-0.814670,-0.186660,1.578068,2
-0.464670,-0.186660,1.563753,2
-0.464670,-0.186660,1.627525,2
-0.264670,-0.186660,1.787373,2
-0.214670,-0.186660,1.725288,2
-0.564670,-0.186660,2.389710,2
-0.514670,-0.186660,2.291764,2
-0.514670,-0.186660,2.330044,2
-0.564670,-0.186660,2.215676,2
-0.514670,-0.186660,2.239970,2
-0.364670,-0.186660,2.358211,2
-0.314670,-0.186660,2.314633,2
-0.564670,-0.186660,2.338405,2
-0.214670,-0.186660,2.413635,2
-0.314670,-0.186660,2.295409,2
-0.314670,-0.186660,2.493620,2
-0.214670,-0.186660,2.587681,2
-0.214670,-0.186660,2.647880,2
-0.214670,-0.186660,1.908555,2
-0.214670,-0.186660,1.998163,2
-0.114670,-0.186660,1.885457,2
-0.164670,-0.186660,2.345044,2
-0.064670,-0.186660,1.818322,2
-0.014670,-0.186660,1.811791,2
0.085330,-0.186660,1.447248,2
0.135330,-0.186660,1.455657,2
0.335330,-0.186660,0.710005,2
0.385330,-0.186660,0.692597,2
0.235330,-0.186660,1.140144,2
0.385330,-0.186660,1.258987,2
0.785330,-0.186660,1.062908,2
0.785330,-0.186660,1.088230,2
0.485330,-0.186660,2.145488,2
0.435330,-0.186660,2.217083,2
0.485330,-0.186660,2.208407,2
0.735330,-0.186660,2.142560,2
0.235330,-0.186660,1.772759,2
0.385330,-0.186660,2.410769,2
0.235330,-0.186660,2.099398,2
0.385330,-0.186660,2.179811,2
0.335330,-0.186660,2.382162,2
0.435330,-0.186660,2.304220,2
0.285330,-0.186660,2.499291,2
0.235330,-0.186660,2.357593,2
0.335330,-0.186660,2.599909,2
0.335330,-0.186660,2.671325,2
-0.214670,-0.236660,1.746069,2
-0.264670,-0.236660,1.815630,2
-0.214670,-0.236660,1.784323,2
-0.164670,-0.236660,1.926980,2
-0.614670,-0.236660,2.427549,2
-0.464670,-0.236660,2.237585,2
-0.464670,-0.236660,2.262331,2
-0.564670,-0.236660,2.486013,2
-0.214670,-0.236660,1.865450,2
-0.214670,-0.236660,1.914751,2
-0.464670,-0.236660,2.392688,2
-0.414670,-0.236660,2.364849,2
-0.364670,-0.236660,2.400670,2
-0.314670,-0.236660,2.345678,2
-0.614670,-0.236660,2.473607,2
-0.664670,-0.236660,2.360469,2
